date,date_dt,season,block_id,cultivar,file,eta_mm,eto_mm,ndvi
2023-03-16,2023-03-16,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-16_10m.tif,2.6398818,5.2375507,0.5642549991607666
2023-03-17,2023-03-17,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-17_10m.tif,1.5334078,3.0422783,
2023-03-18,2023-03-18,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-18_10m.tif,1.306583,2.592185,
2023-03-19,2023-03-19,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-19_10m.tif,1.9918399,3.9517715,
2023-03-20,2023-03-20,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-20_10m.tif,1.4194098,2.816137,
2023-03-21,2023-03-21,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-21_10m.tif,1.225682,2.4317267,
2023-03-22,2023-03-22,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-22_10m.tif,1.7582799,3.4884348,
2023-03-23,2023-03-23,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-23_10m.tif,1.9510024,3.8707206,
2023-03-24,2023-03-24,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-24_10m.tif,1.6887329,3.3504157,
2023-03-25,2023-03-25,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-25_10m.tif,0.97070235,1.9258028,
2023-03-26,2023-03-26,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-26_10m.tif,1.7116487,3.395849,
2023-03-27,2023-03-27,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-27_10m.tif,2.186009,4.337075,
2023-03-28,2023-03-28,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-28_10m.tif,1.7242056,3.4208508,
2023-03-29,2023-03-29,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-29_10m.tif,1.4660095,2.908501,
2023-03-30,2023-03-30,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-30_10m.tif,1.5970697,3.1685152,
2023-03-31,2023-03-31,2022_2023,K1,CabFranc,ETa_Tokara_2023-03-31_10m.tif,1.999443,3.8875694,0.63377445936203
2023-04-01,2023-04-01,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-01_10m.tif,2.140471,4.1617317,
2023-04-02,2023-04-02,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-02_10m.tif,1.8256974,3.5496607,
2023-04-03,2023-04-03,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-03_10m.tif,1.3205881,2.5677037,
2023-04-04,2023-04-04,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-04_10m.tif,1.6425897,3.1937244,
2023-04-05,2023-04-05,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-05_10m.tif,2.1935763,4.229747,0.610989511013031
2023-04-06,2023-04-06,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-06_10m.tif,2.0831223,4.0167675,
2023-04-07,2023-04-07,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-07_10m.tif,0.77817637,1.5005106,
2023-04-08,2023-04-08,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-08_10m.tif,1.0453026,2.0156054,
2023-04-09,2023-04-09,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-09_10m.tif,1.4213905,2.740773,
2023-04-10,2023-04-10,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-10_10m.tif,1.1319413,2.1826494,
2023-04-11,2023-04-11,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-11_10m.tif,1.3859863,2.6725142,
2023-04-12,2023-04-12,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-12_10m.tif,1.0846223,2.091409,
2023-04-13,2023-04-13,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-13_10m.tif,1.1419005,2.2018614,
2023-04-14,2023-04-14,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-14_10m.tif,1.5498273,2.9884393,
2023-04-15,2023-04-15,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-15_10m.tif,1.6124908,3.1853309,0.6008132100105286
2023-04-16,2023-04-16,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-16_10m.tif,1.5936257,3.148155,
2023-04-17,2023-04-17,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-17_10m.tif,1.6427995,3.2453094,
2023-04-18,2023-04-18,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-18_10m.tif,1.5487077,3.0593898,
2023-04-19,2023-04-19,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-19_10m.tif,1.5902199,3.1414402,
2023-04-20,2023-04-20,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-20_10m.tif,0.93045634,1.8380415,
2023-04-21,2023-04-21,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-21_10m.tif,0.97790813,1.9317551,
2023-04-22,2023-04-22,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-22_10m.tif,0.831538,1.6426511,
2023-04-23,2023-04-23,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-23_10m.tif,0.81059504,1.6012464,
2023-04-24,2023-04-24,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-24_10m.tif,0.86593664,1.7105641,
2023-04-25,2023-04-25,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-25_10m.tif,1.0613408,2.0965717,
2023-04-26,2023-04-26,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-26_10m.tif,1.1793799,2.329737,
2023-04-27,2023-04-27,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-27_10m.tif,0.7250721,1.4323575,
2023-04-28,2023-04-28,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-28_10m.tif,0.9560825,1.8886088,
2023-04-29,2023-04-29,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-29_10m.tif,0.9001314,1.7780917,
2023-04-30,2023-04-30,2022_2023,K1,CabFranc,ETa_Tokara_2023-04-30_10m.tif,1.2165118,2.4453053,0.6104569435119629
2023-08-03,2023-08-03,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-03_10m.tif,1.5555658,3.4096231,0.5992340445518494
2023-08-04,2023-08-04,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-04_10m.tif,1.0807416,2.3686814,
2023-08-05,2023-08-05,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-05_10m.tif,0.8583196,1.8813069,
2023-08-06,2023-08-06,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-06_10m.tif,0.7710194,1.6900818,
2023-08-07,2023-08-07,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-07_10m.tif,0.876886,1.9220543,
2023-08-08,2023-08-08,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-08_10m.tif,0.78418446,1.718916,
2023-08-09,2023-08-09,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-09_10m.tif,1.2575501,2.7566338,
2023-08-10,2023-08-10,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-10_10m.tif,1.4715638,3.2255359,
2023-08-11,2023-08-11,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-11_10m.tif,1.2862046,2.8189356,
2023-08-12,2023-08-12,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-12_10m.tif,0.5651157,1.2387102,
2023-08-13,2023-08-13,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-13_10m.tif,0.7408486,1.6239994,
2023-08-14,2023-08-14,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-14_10m.tif,0.76776475,1.6829921,
2023-08-15,2023-08-15,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-15_10m.tif,1.2509415,2.742189,
2023-08-16,2023-08-16,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-16_10m.tif,1.4038296,3.0773811,
2023-08-17,2023-08-17,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-17_10m.tif,0.6066544,1.3297913,
2023-08-18,2023-08-18,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-18_10m.tif,0.759098,1.6640024,
2023-08-19,2023-08-19,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-19_10m.tif,1.046864,2.2948046,
2023-08-20,2023-08-20,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-20_10m.tif,1.1113749,2.4362035,
2023-08-21,2023-08-21,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-21_10m.tif,0.9271401,2.0324082,
2023-08-22,2023-08-22,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-22_10m.tif,0.5153087,1.1294775,
2023-08-23,2023-08-23,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-23_10m.tif,0.73144263,1.6033858,
2023-08-24,2023-08-24,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-24_10m.tif,0.93877983,2.057782,
2023-08-25,2023-08-25,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-25_10m.tif,0.6294765,1.3799269,
2023-08-26,2023-08-26,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-26_10m.tif,0.7239723,1.5870384,
2023-08-27,2023-08-27,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-27_10m.tif,1.1799536,2.5864618,
2023-08-28,2023-08-28,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-28_10m.tif,1.7676755,3.6813893,0.5268555879592896
2023-08-29,2023-08-29,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-29_10m.tif,2.068229,4.3073254,
2023-08-30,2023-08-30,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-30_10m.tif,1.60493,3.3424575,
2023-08-31,2023-08-31,2023_2024,K1,CabFranc,ETa_Tokara_2023-08-31_10m.tif,0.6760137,1.4078808,
2023-09-01,2023-09-01,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-01_10m.tif,0.83589995,1.7408553,
2023-09-02,2023-09-02,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-02_10m.tif,0.8372041,1.743573,
2023-09-03,2023-09-03,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-03_10m.tif,0.9940976,2.0703213,
2023-09-04,2023-09-04,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-04_10m.tif,0.9379202,1.9533259,
2023-09-05,2023-09-05,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-05_10m.tif,0.8485673,1.7672418,
2023-09-06,2023-09-06,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-06_10m.tif,1.0534166,2.193859,
2023-09-07,2023-09-07,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-07_10m.tif,1.2811846,2.6110404,0.47814249992370605
2023-09-08,2023-09-08,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-08_10m.tif,1.4360918,2.9265072,
2023-09-09,2023-09-09,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-09_10m.tif,1.2743075,2.5971646,
2023-09-10,2023-09-10,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-10_10m.tif,1.0837423,2.209033,
2023-09-11,2023-09-11,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-11_10m.tif,0.88553405,1.8049763,
2023-09-12,2023-09-12,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-12_10m.tif,1.1774437,2.5234842,0.5244696736335754
2023-09-13,2023-09-13,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-13_10m.tif,1.8805324,4.0303392,
2023-09-14,2023-09-14,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-14_10m.tif,0.89454263,1.9171658,
2023-09-15,2023-09-15,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-15_10m.tif,0.9562929,2.0495112,
2023-09-16,2023-09-16,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-16_10m.tif,1.0017203,2.1468706,
2023-09-17,2023-09-17,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-17_10m.tif,1.0919725,2.3403025,
2023-09-18,2023-09-18,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-18_10m.tif,1.2249675,2.625339,
2023-09-19,2023-09-19,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-19_10m.tif,1.0623416,2.2768068,
2023-09-20,2023-09-20,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-20_10m.tif,1.2922183,2.7694643,
2023-09-21,2023-09-21,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-21_10m.tif,1.0246867,2.1960952,
2023-09-22,2023-09-22,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-22_10m.tif,1.2922262,2.769479,
2023-09-23,2023-09-23,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-23_10m.tif,1.0784038,2.3112197,
2023-09-24,2023-09-24,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-24_10m.tif,0.9564446,2.0498295,
2023-09-25,2023-09-25,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-25_10m.tif,0.659856,1.4141823,
2023-09-26,2023-09-26,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-26_10m.tif,1.5943484,3.4169862,
2023-09-27,2023-09-27,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-27_10m.tif,2.0017345,4.2833743,0.494269996881485
2023-09-28,2023-09-28,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-28_10m.tif,2.1526628,4.6065316,
2023-09-29,2023-09-29,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-29_10m.tif,1.9045298,4.0753613,
2023-09-30,2023-09-30,2023_2024,K1,CabFranc,ETa_Tokara_2023-09-30_10m.tif,1.1612911,2.4849012,
2023-10-01,2023-10-01,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-01_10m.tif,1.9033021,4.0727787,
2023-10-02,2023-10-02,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-02_10m.tif,2.4599364,5.244667,0.478779673576355
2023-10-03,2023-10-03,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-03_10m.tif,2.0539126,4.3789997,
2023-10-04,2023-10-04,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-04_10m.tif,1.6178222,3.4492161,
2023-10-05,2023-10-05,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-05_10m.tif,1.6628721,3.5453265,
2023-10-06,2023-10-06,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-06_10m.tif,1.6908579,3.6050465,
2023-10-07,2023-10-07,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-07_10m.tif,1.284072,2.7377608,
2023-10-08,2023-10-08,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-08_10m.tif,2.3175044,4.9410825,
2023-10-09,2023-10-09,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-09_10m.tif,2.4091833,5.136528,
2023-10-10,2023-10-10,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-10_10m.tif,2.3239648,4.9547925,
2023-10-11,2023-10-11,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-11_10m.tif,1.8290126,3.8995485,
2023-10-12,2023-10-12,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-12_10m.tif,1.2125394,2.5852249,
2023-10-13,2023-10-13,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-13_10m.tif,2.404762,5.1270766,
2023-10-14,2023-10-14,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-14_10m.tif,2.5663826,5.4717345,
2023-10-15,2023-10-15,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-15_10m.tif,2.738256,5.83815,
2023-10-16,2023-10-16,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-16_10m.tif,2.5617766,5.4618664,
2023-10-17,2023-10-17,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-17_10m.tif,2.3954382,5.361335,0.5250796675682068
2023-10-18,2023-10-18,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-18_10m.tif,2.4759488,5.5415196,
2023-10-19,2023-10-19,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-19_10m.tif,2.6787753,5.9954553,
2023-10-20,2023-10-20,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-20_10m.tif,1.306489,2.9240782,
2023-10-21,2023-10-21,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-21_10m.tif,1.7146311,3.837611,
2023-10-22,2023-10-22,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-22_10m.tif,2.6444306,5.655535,0.5053141117095947
2023-10-23,2023-10-23,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-23_10m.tif,2.2965922,4.911618,
2023-10-24,2023-10-24,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-24_10m.tif,1.762466,3.7693174,
2023-10-25,2023-10-25,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-25_10m.tif,2.306539,4.933028,
2023-10-26,2023-10-26,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-26_10m.tif,2.3137758,4.948528,
2023-10-27,2023-10-27,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-27_10m.tif,1.066392,2.2805564,
2023-10-28,2023-10-28,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-28_10m.tif,2.0511394,4.386575,
2023-10-29,2023-10-29,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-29_10m.tif,2.928949,6.263815,
2023-10-30,2023-10-30,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-30_10m.tif,3.09779,6.625121,
2023-10-31,2023-10-31,2023_2024,K1,CabFranc,ETa_Tokara_2023-10-31_10m.tif,3.0541794,6.5319257,
2023-11-01,2023-11-01,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-01_10m.tif,2.5881076,5.53516,
2023-11-02,2023-11-02,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-02_10m.tif,2.819526,6.030199,
2023-11-03,2023-11-03,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-03_10m.tif,1.7991282,3.8477283,
2023-11-04,2023-11-04,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-04_10m.tif,1.7612176,3.7666504,
2023-11-05,2023-11-05,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-05_10m.tif,2.3226736,4.9674773,
2023-11-06,2023-11-06,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-06_10m.tif,1.4585536,3.1193638,
2023-11-07,2023-11-07,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-07_10m.tif,1.47585,3.1563137,
2023-11-08,2023-11-08,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-08_10m.tif,2.1031425,4.4979477,
2023-11-09,2023-11-09,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-09_10m.tif,2.5608997,5.4771113,
2023-11-10,2023-11-10,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-10_10m.tif,2.7401328,5.8604574,
2023-11-11,2023-11-11,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-11_10m.tif,1.9888456,4.253444,
2023-11-12,2023-11-12,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-12_10m.tif,2.2728024,4.8608003,
2023-11-13,2023-11-13,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-13_10m.tif,3.323634,7.1083546,
2023-11-14,2023-11-14,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-14_10m.tif,3.4265318,7.3284883,
2023-11-15,2023-11-15,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-15_10m.tif,3.1955392,6.8343377,
2023-11-16,2023-11-16,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-16_10m.tif,2.1449811,4.5875087,
2023-11-17,2023-11-17,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-17_10m.tif,2.1289458,4.5531716,
2023-11-18,2023-11-18,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-18_10m.tif,2.3735633,5.076351,
2023-11-19,2023-11-19,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-19_10m.tif,2.0977104,4.486399,
2023-11-20,2023-11-20,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-20_10m.tif,2.0331872,4.3484564,
2023-11-21,2023-11-21,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-21_10m.tif,2.099465,4.4899507,
2023-11-22,2023-11-22,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-22_10m.tif,2.3389685,5.002361,
2023-11-23,2023-11-23,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-23_10m.tif,2.3189929,4.959622,
2023-11-24,2023-11-24,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-24_10m.tif,2.392257,5.116344,
2023-11-25,2023-11-25,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-25_10m.tif,2.187326,4.6780696,
2023-11-26,2023-11-26,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-26_10m.tif,3.1098511,6.0882964,0.43883025646209717
2023-11-27,2023-11-27,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-27_10m.tif,3.0181608,5.908794,
2023-11-28,2023-11-28,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-28_10m.tif,2.107575,4.1261554,
2023-11-29,2023-11-29,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-29_10m.tif,3.518126,6.887662,
2023-11-30,2023-11-30,2023_2024,K1,CabFranc,ETa_Tokara_2023-11-30_10m.tif,3.8695312,7.5755744,
2023-12-01,2023-12-01,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-01_10m.tif,2.80029,5.482234,
2023-12-02,2023-12-02,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-02_10m.tif,2.3005834,4.504018,
2023-12-03,2023-12-03,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-03_10m.tif,2.6226838,5.1345963,
2023-12-04,2023-12-04,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-04_10m.tif,2.591664,5.0738707,
2023-12-05,2023-12-05,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-05_10m.tif,3.3046978,6.4698257,
2023-12-06,2023-12-06,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-06_10m.tif,4.3051167,8.267301,0.45270922780036926
2023-12-07,2023-12-07,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-07_10m.tif,3.539067,6.796283,
2023-12-08,2023-12-08,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-08_10m.tif,2.3168442,4.449121,
2023-12-09,2023-12-09,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-09_10m.tif,2.3433068,4.499892,
2023-12-10,2023-12-10,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-10_10m.tif,3.7153256,7.134768,
2023-12-11,2023-12-11,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-11_10m.tif,3.247916,6.187793,0.45675650238990784
2023-12-12,2023-12-12,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-12_10m.tif,2.7140255,5.1705503,
2023-12-13,2023-12-13,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-13_10m.tif,3.1637115,6.027208,
2023-12-14,2023-12-14,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-14_10m.tif,2.6418378,5.0328565,
2023-12-15,2023-12-15,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-15_10m.tif,3.3851311,6.449005,
2023-12-16,2023-12-16,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-16_10m.tif,2.923298,5.746619,0.42701995372772217
2023-12-17,2023-12-17,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-17_10m.tif,2.6755352,5.2595563,
2023-12-18,2023-12-18,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-18_10m.tif,2.6931841,5.2942824,
2023-12-19,2023-12-19,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-19_10m.tif,3.3399627,6.5656934,
2023-12-20,2023-12-20,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-20_10m.tif,2.7960603,5.496502,
2023-12-21,2023-12-21,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-21_10m.tif,3.6218178,7.1665964,0.41808995604515076
2023-12-22,2023-12-22,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-22_10m.tif,3.4747307,6.875631,
2023-12-23,2023-12-23,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-23_10m.tif,2.8184874,5.577115,
2023-12-24,2023-12-24,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-24_10m.tif,3.7719703,7.463722,
2023-12-25,2023-12-25,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-25_10m.tif,3.2835116,6.4972568,
2023-12-26,2023-12-26,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-26_10m.tif,3.7930098,7.35138,0.40620970726013184
2023-12-27,2023-12-27,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-27_10m.tif,4.4069076,8.541161,
2023-12-28,2023-12-28,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-28_10m.tif,3.3720164,6.535349,
2023-12-29,2023-12-29,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-29_10m.tif,3.5877192,6.953481,
2023-12-30,2023-12-30,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-30_10m.tif,2.597515,5.0343685,
2023-12-31,2023-12-31,2023_2024,K1,CabFranc,ETa_Tokara_2023-12-31_10m.tif,3.2572396,6.08376,0.3974510431289673
2024-01-01,2024-01-01,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-01_10m.tif,4.4603553,8.330959,
2024-01-02,2024-01-02,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-02_10m.tif,3.6223364,6.7657647,
2024-01-03,2024-01-03,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-03_10m.tif,3.8629909,7.2152457,
2024-01-04,2024-01-04,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-04_10m.tif,3.86956,7.2274942,
2024-01-05,2024-01-05,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-05_10m.tif,3.636558,6.7923183,
2024-01-06,2024-01-06,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-06_10m.tif,2.7559109,5.147438,
2024-01-07,2024-01-07,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-07_10m.tif,1.9796323,3.697517,
2024-01-08,2024-01-08,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-08_10m.tif,3.7429051,6.990897,
2024-01-09,2024-01-09,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-09_10m.tif,3.4500692,6.4439373,
2024-01-10,2024-01-10,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-10_10m.tif,2.7397454,5.146996,0.38977423310279846
2024-01-11,2024-01-11,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-11_10m.tif,3.4999108,6.57491,
2024-01-12,2024-01-12,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-12_10m.tif,2.9082103,5.4633427,
2024-01-13,2024-01-13,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-13_10m.tif,3.128817,5.8777943,
2024-01-14,2024-01-14,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-14_10m.tif,3.0494347,5.7287006,
2024-01-15,2024-01-15,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-15_10m.tif,2.8977776,5.7157063,0.39578911662101746
2024-01-16,2024-01-16,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-16_10m.tif,2.8864741,5.6934743,
2024-01-17,2024-01-17,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-17_10m.tif,3.5510504,7.004337,
2024-01-18,2024-01-18,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-18_10m.tif,4.1416903,8.169206,
2024-01-19,2024-01-19,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-19_10m.tif,4.1635246,8.212437,
2024-01-20,2024-01-20,2023_2024,K1,CabFranc,ETa_Tokara_2024-01-20_10m.tif,3.5818198,6.994228,0.3790249228477478
